Year,(semi-) final,Edition,Jury or Televoting,from_country,from_bloc,to_country,points,Duplicate,to_bloc
2013,f,2013f,J,Russia,East Bloc,Greece,10,,
2013,f,2013f,J,San Marino,Other Countries,Greece,12,,
2013,f,2013f,J,San Marino,Other Countries,Malta,10,,
2013,f,2013f,J,Serbia,Other Countries,Denmark,12,,
2013,f,2013f,J,Serbia,Other Countries,Ukraine,10,,
2013,f,2013f,J,Slovenia,Balkan Bloc,Denmark,12,,
2013,f,2013f,J,Slovenia,Balkan Bloc,Russia,10,,
2013,f,2013f,J,Spain,Iberian Bloc,Italy,12,,
2013,f,2013f,J,Spain,Iberian Bloc,Ukraine,10,,
2013,f,2013f,J,Sweden,Nordic Bloc,Denmark,10,,
2013,f,2013f,J,Sweden,Nordic Bloc,Norway,12,,
2013,f,2013f,J,Switzerland,Western Bloc,Hungary,10,,
2013,f,2013f,J,Switzerland,Western Bloc,Italy,12,,
2013,f,2013f,J,Netherlands,Western Bloc,Belgium,12,,
2013,f,2013f,J,Netherlands,Western Bloc,Denmark,10,,
2013,f,2013f,J,Ukraine,East Bloc,Azerbaijan,10,,
2013,f,2013f,J,Ukraine,East Bloc,Belarus,12,,
2013,f,2013f,J,United Kingdom,Western Bloc,Denmark,12,,
2013,f,2013f,J,United Kingdom,Western Bloc,Russia,10,,
2013,sf1,2013sf1,J,Austria,Western Bloc,Denmark,12,,
2013,sf1,2013sf1,J,Austria,Western Bloc,Russia,10,,
2013,sf1,2013sf1,J,Belarus,East Bloc,Russia,10,,
2013,sf1,2013sf1,J,Belarus,East Bloc,Ukraine,12,,
2013,sf1,2013sf1,J,Belgium,Western Bloc,Denmark,10,,
2013,sf1,2013sf1,J,Belgium,Western Bloc,Netherlands,12,,
2013,sf1,2013sf1,J,Croatia,Balkan Bloc,Denmark,12,,
2013,sf1,2013sf1,J,Croatia,Balkan Bloc,Serbia,10,,
2013,sf1,2013sf1,J,Cyprus,Balkan Bloc,Russia,10,,
2013,sf1,2013sf1,J,Cyprus,Balkan Bloc,Ukraine,12,,
2013,sf1,2013sf1,J,Denmark,Nordic Bloc,Russia,12,,
2013,sf1,2013sf1,J,Denmark,Nordic Bloc,Netherlands,10,,
2013,sf1,2013sf1,J,Estonia,East Bloc,Denmark,12,,
2013,sf1,2013sf1,J,Estonia,East Bloc,Russia,10,,
2013,sf1,2013sf1,J,Ireland,Western Bloc,Denmark,12,,
2013,sf1,2013sf1,J,Ireland,Western Bloc,Russia,10,,
2013,sf1,2013sf1,J,Italy,Other Countries,Lithuania,10,,
2013,sf1,2013sf1,J,Italy,Other Countries,Ukraine,12,,
2013,sf1,2013sf1,J,Lithuania,East Bloc,Russia,10,,
2013,sf1,2013sf1,J,Lithuania,East Bloc,Ukraine,12,,
2013,sf1,2013sf1,J,Moldova,Balkan Bloc,Belarus,10,,
2013,sf1,2013sf1,J,Moldova,Balkan Bloc,Ukraine,12,,
2013,sf1,2013sf1,J,Montenegro,Balkan Bloc,Serbia,10,,
2013,sf1,2013sf1,J,Montenegro,Balkan Bloc,Ukraine,12,,
2013,sf1,2013sf1,J,Russia,East Bloc,Denmark,10,,
2013,sf1,2013sf1,J,Russia,East Bloc,Moldova,12,,
2013,sf1,2013sf1,J,Serbia,Other Countries,Croatia,10,,
2013,sf1,2013sf1,J,Serbia,Other Countries,Montenegro,12,,
2013,sf1,2013sf1,J,Slovenia,Balkan Bloc,Russia,10,,
2013,sf1,2013sf1,J,Slovenia,Balkan Bloc,Ukraine,12,,
2013,sf1,2013sf1,J,Sweden,Nordic Bloc,Denmark,12,,
2013,sf1,2013sf1,J,Sweden,Nordic Bloc,Russia,10,,
2013,sf1,2013sf1,J,Netherlands,Western Bloc,Belgium,10,,
2013,sf1,2013sf1,J,Netherlands,Western Bloc,Denmark,12,,
2013,sf1,2013sf1,J,Ukraine,East Bloc,Belarus,12,,
2013,sf1,2013sf1,J,Ukraine,East Bloc,Moldova,10,,
2013,sf1,2013sf1,J,United Kingdom,Western Bloc,Denmark,12,,
2013,sf1,2013sf1,J,United Kingdom,Western Bloc,Russia,10,,
2013,sf2,2013sf2,J,Albania,Balkan Bloc,North Macedonia,12,,
2013,sf2,2013sf2,J,Albania,Balkan Bloc,Greece,10,,
2013,sf2,2013sf2,J,Armenia,East Bloc,Bulgaria,10,,
2013,sf2,2013sf2,J,Armenia,East Bloc,Georgia,12,,
2013,sf2,2013sf2,J,Azerbaijan,East Bloc,Georgia,10,,
2013,sf2,2013sf2,J,Azerbaijan,East Bloc,Malta,12,,
2013,sf2,2013sf2,J,Bulgaria,Balkan Bloc,Azerbaijan,12,,
2013,sf2,2013sf2,J,Bulgaria,Balkan Bloc,Greece,10,,
2013,sf2,2013sf2,J,North Macedonia,Balkan Bloc,Albania,10,,
2013,sf2,2013sf2,J,North Macedonia,Balkan Bloc,Malta,12,,
2013,sf2,2013sf2,J,Finland,Nordic Bloc,Iceland,12,,
2013,sf2,2013sf2,J,Finland,Nordic Bloc,Norway,10,,
2013,sf2,2013sf2,J,France,Western Bloc,Armenia,12,,
2013,sf2,2013sf2,J,France,Western Bloc,Switzerland,10,,
2013,sf2,2013sf2,J,Georgia,East Bloc,Armenia,10,,
2013,sf2,2013sf2,J,Georgia,East Bloc,Azerbaijan,12,,
2013,sf2,2013sf2,J,Germany,Western Bloc,Hungary,10,,
2013,sf2,2013sf2,J,Germany,Western Bloc,Iceland,12,,
2013,sf2,2013sf2,J,Greece,Balkan Bloc,Azerbaijan,12,,
2013,sf2,2013sf2,J,Greece,Balkan Bloc,Romania,10,,
2013,sf2,2013sf2,J,Hungary,Balkan Bloc,Azerbaijan,12,,
2013,sf2,2013sf2,J,Hungary,Balkan Bloc,Iceland,10,,
2013,sf2,2013sf2,J,Iceland,Nordic Bloc,Norway,12,,
2013,sf2,2013sf2,J,Iceland,Nordic Bloc,Romania,10,,
2013,sf2,2013sf2,J,Israel,Other Countries,Azerbaijan,12,,
2013,sf2,2013sf2,J,Israel,Other Countries,Romania,10,,
2013,sf2,2013sf2,J,Latvia,East Bloc,Iceland,10,,
2013,sf2,2013sf2,J,Latvia,East Bloc,Norway,12,,
2013,sf2,2013sf2,J,Malta,Other Countries,Azerbaijan,12,,
2013,sf2,2013sf2,J,Malta,Other Countries,Romania,10,,
2013,sf2,2013sf2,J,Norway,Nordic Bloc,Iceland,10,,
2013,sf2,2013sf2,J,Norway,Nordic Bloc,Malta,12,,
2013,sf2,2013sf2,J,Romania,Balkan Bloc,Azerbaijan,12,,
2013,sf2,2013sf2,J,Romania,Balkan Bloc,Greece,10,,
2013,sf2,2013sf2,J,San Marino,Other Countries,Greece,12,,
2013,sf2,2013sf2,J,San Marino,Other Countries,Malta,10,,
2013,sf2,2013sf2,J,Spain,Iberian Bloc,Norway,12,,
2013,sf2,2013sf2,J,Spain,Iberian Bloc,San Marino,10,,
2013,sf2,2013sf2,J,Switzerland,Western Bloc,Hungary,12,,
2013,sf2,2013sf2,J,Switzerland,Western Bloc,Iceland,10,,
2014,f,2014f,J,Albania,Balkan Bloc,Italy,10,,
2014,f,2014f,J,Albania,Balkan Bloc,Spain,12,,
2014,f,2014f,J,Armenia,East Bloc,Montenegro,12,,
2014,f,2014f,J,Armenia,East Bloc,Russia,10,,
2014,f,2014f,J,Austria,Western Bloc,Armenia,12,,
2014,f,2014f,J,Austria,Western Bloc,Netherlands,10,,
2014,f,2014f,J,Azerbaijan,East Bloc,Russia,12,,
2014,f,2014f,J,Azerbaijan,East Bloc,Ukraine,10,,
2014,f,2014f,J,Belarus,East Bloc,Armenia,10,,
2014,f,2014f,J,Belarus,East Bloc,Russia,12,,
2014,f,2014f,J,Belgium,Western Bloc,Austria,12,,
2014,f,2014f,J,Belgium,Western Bloc,Sweden,10,,
2014,f,2014f,J,Denmark,Nordic Bloc,Sweden,12,,
2014,f,2014f,J,Denmark,Nordic Bloc,Netherlands,10,,
2014,f,2014f,J,Estonia,East Bloc,Sweden,10,,
2014,f,2014f,J,Estonia,East Bloc,Netherlands,12,,
2014,f,2014f,J,North Macedonia,Balkan Bloc,Hungary,10,,
2014,f,2014f,J,North Macedonia,Balkan Bloc,Montenegro,12,,
2014,f,2014f,J,Finland,Nordic Bloc,Austria,12,,
2014,f,2014f,J,Finland,Nordic Bloc,Sweden,10,,
2014,f,2014f,J,France,Western Bloc,Armenia,12,,
2014,f,2014f,J,France,Western Bloc,Austria,10,,
2014,f,2014f,J,Georgia,East Bloc,Armenia,12,,
2014,f,2014f,J,Georgia,East Bloc,Austria,10,,
2014,f,2014f,J,Germany,Western Bloc,Poland,10,,
2014,f,2014f,J,Germany,Western Bloc,Netherlands,12,,
2014,f,2014f,J,Greece,Balkan Bloc,Austria,12,,
2014,f,2014f,J,Greece,Balkan Bloc,Russia,10,,
2014,f,2014f,J,Hungary,Balkan Bloc,Austria,10,,
2014,f,2014f,J,Hungary,Balkan Bloc,Netherlands,12,,
2014,f,2014f,J,Iceland,Nordic Bloc,Austria,10,,
2014,f,2014f,J,Iceland,Nordic Bloc,Netherlands,12,,
2014,f,2014f,J,Ireland,Western Bloc,Austria,12,,
2014,f,2014f,J,Ireland,Western Bloc,Netherlands,10,,
2014,f,2014f,J,Israel,Other Countries,Austria,12,,
2014,f,2014f,J,Israel,Other Countries,Sweden,10,,
2014,f,2014f,J,Italy,Other Countries,Austria,12,,
2014,f,2014f,J,Italy,Other Countries,Ukraine,10,,
2014,f,2014f,J,Latvia,East Bloc,Armenia,10,,
2014,f,2014f,J,Latvia,East Bloc,Netherlands,12,,
2014,f,2014f,J,Lithuania,East Bloc,Austria,10,,
2014,f,2014f,J,Lithuania,East Bloc,Netherlands,12,,
2014,f,2014f,J,Malta,Other Countries,Austria,10,,
2014,f,2014f,J,Malta,Other Countries,Italy,12,,
2014,f,2014f,J,Moldova,Balkan Bloc,Romania,12,,
2014,f,2014f,J,Moldova,Balkan Bloc,Ukraine,10,,
2014,f,2014f,J,Montenegro,Balkan Bloc,Armenia,10,,
2014,f,2014f,J,Montenegro,Balkan Bloc,Hungary,12,,
2014,f,2014f,J,Norway,Nordic Bloc,Austria,10,,
2014,f,2014f,J,Norway,Nordic Bloc,Netherlands,12,,
2014,f,2014f,J,Poland,East Bloc,Switzerland,10,,
2014,f,2014f,J,Poland,East Bloc,Netherlands,12,,
2014,f,2014f,J,Portugal,Iberian Bloc,Austria,12,,
2014,f,2014f,J,Portugal,Iberian Bloc,Netherlands,10,,
2014,f,2014f,J,Romania,Balkan Bloc,Hungary,10,,
2014,f,2014f,J,Romania,Balkan Bloc,Sweden,12,,
2014,f,2014f,J,Russia,East Bloc,Azerbaijan,10,,
2014,f,2014f,J,Russia,East Bloc,Belarus,12,,
2014,f,2014f,J,San Marino,Other Countries,Azerbaijan,12,,
2014,f,2014f,J,San Marino,Other Countries,Sweden,10,,
2014,f,2014f,J,Slovenia,Balkan Bloc,Austria,12,,
2014,f,2014f,J,Slovenia,Balkan Bloc,Netherlands,10,,
2014,f,2014f,J,Spain,Iberian Bloc,Austria,12,,
2014,f,2014f,J,Spain,Iberian Bloc,Sweden,10,,
2014,f,2014f,J,Sweden,Nordic Bloc,Austria,12,,
2014,f,2014f,J,Sweden,Nordic Bloc,Netherlands,10,,
2014,f,2014f,J,Switzerland,Western Bloc,Austria,12,,
2014,f,2014f,J,Switzerland,Western Bloc,Netherlands,10,,
2014,f,2014f,J,Netherlands,Western Bloc,Austria,12,,
2014,f,2014f,J,Netherlands,Western Bloc,Norway,10,,
2014,f,2014f,J,Ukraine,East Bloc,Armenia,10,,
2014,f,2014f,J,Ukraine,East Bloc,Sweden,12,,
2014,f,2014f,J,United Kingdom,Western Bloc,Austria,12,,
2014,f,2014f,J,United Kingdom,Western Bloc,Malta,10,,
2014,sf1,2014sf1,J,Albania,Balkan Bloc,Hungary,10,,
2014,sf1,2014sf1,J,Albania,Balkan Bloc,Montenegro,12,,
2014,sf1,2014sf1,J,Armenia,East Bloc,Netherlands,10,,
2014,sf1,2014sf1,J,Armenia,East Bloc,Ukraine,12,,
2014,sf1,2014sf1,J,Azerbaijan,East Bloc,Russia,10,,
2014,sf1,2014sf1,J,Azerbaijan,East Bloc,Ukraine,12,,
2014,sf1,2014sf1,J,Belgium,Western Bloc,Hungary,12,,
2014,sf1,2014sf1,J,Belgium,Western Bloc,Netherlands,10,,
2014,sf1,2014sf1,J,Denmark,Nordic Bloc,Sweden,10,,
2014,sf1,2014sf1,J,Denmark,Nordic Bloc,Netherlands,12,,
2014,sf1,2014sf1,J,Estonia,East Bloc,Netherlands,12,,
2014,sf1,2014sf1,J,Estonia,East Bloc,Ukraine,10,,
2014,sf1,2014sf1,J,France,Western Bloc,Armenia,12,,
2014,sf1,2014sf1,J,France,Western Bloc,Netherlands,10,,
2014,sf1,2014sf1,J,Hungary,Balkan Bloc,Sweden,10,,
2014,sf1,2014sf1,J,Hungary,Balkan Bloc,Netherlands,12,,
2014,sf1,2014sf1,J,Iceland,Nordic Bloc,Sweden,10,,
2014,sf1,2014sf1,J,Iceland,Nordic Bloc,Netherlands,12,,
2014,sf1,2014sf1,J,Latvia,East Bloc,Estonia,10,,
2014,sf1,2014sf1,J,Latvia,East Bloc,Netherlands,12,,
2014,sf1,2014sf1,J,Moldova,Balkan Bloc,Russia,12,,
2014,sf1,2014sf1,J,Moldova,Balkan Bloc,Sweden,10,,
2014,sf1,2014sf1,J,Montenegro,Balkan Bloc,Albania,12,,
2014,sf1,2014sf1,J,Montenegro,Balkan Bloc,Armenia,10,,
2014,sf1,2014sf1,J,Portugal,Iberian Bloc,Hungary,10,,
2014,sf1,2014sf1,J,Portugal,Iberian Bloc,Netherlands,12,,
2014,sf1,2014sf1,J,Russia,East Bloc,Armenia,12,,
2014,sf1,2014sf1,J,Russia,East Bloc,Azerbaijan,10,,
2014,sf1,2014sf1,J,San Marino,Other Countries,Armenia,10,,
2014,sf1,2014sf1,J,San Marino,Other Countries,Netherlands,12,,
2014,sf1,2014sf1,J,Spain,Iberian Bloc,Hungary,10,,
2014,sf1,2014sf1,J,Spain,Iberian Bloc,Sweden,12,,
2014,sf1,2014sf1,J,Sweden,Nordic Bloc,Hungary,10,,
2014,sf1,2014sf1,J,Sweden,Nordic Bloc,Netherlands,12,,
2014,sf1,2014sf1,J,Netherlands,Western Bloc,Armenia,12,,
2014,sf1,2014sf1,J,Netherlands,Western Bloc,Hungary,10,,
2014,sf1,2014sf1,J,Ukraine,East Bloc,Armenia,12,,
2014,sf1,2014sf1,J,Ukraine,East Bloc,Sweden,10,,
2014,sf2,2014sf2,J,Austria,Western Bloc,Belarus,10,,
2014,sf2,2014sf2,J,Austria,Western Bloc,Romania,12,,
2014,sf2,2014sf2,J,Belarus,East Bloc,Greece,12,,
2014,sf2,2014sf2,J,Belarus,East Bloc,Poland,10,,
2014,sf2,2014sf2,J,North Macedonia,Balkan Bloc,Finland,10,,
2014,sf2,2014sf2,J,North Macedonia,Balkan Bloc,Malta,12,,
2014,sf2,2014sf2,J,Finland,Nordic Bloc,Austria,12,,
2014,sf2,2014sf2,J,Finland,Nordic Bloc,Norway,10,,
2014,sf2,2014sf2,J,Georgia,East Bloc,Austria,10,,
2014,sf2,2014sf2,J,Georgia,East Bloc,Belarus,12,,
2014,sf2,2014sf2,J,Germany,Western Bloc,Poland,12,,
2014,sf2,2014sf2,J,Germany,Western Bloc,Switzerland,10,,
2014,sf2,2014sf2,J,Greece,Balkan Bloc,Austria,12,,
2014,sf2,2014sf2,J,Greece,Balkan Bloc,Romania,10,,
2014,sf2,2014sf2,J,Ireland,Western Bloc,Austria,12,,
2014,sf2,2014sf2,J,Ireland,Western Bloc,Finland,10,,
2014,sf2,2014sf2,J,Israel,Other Countries,Austria,10,,
2014,sf2,2014sf2,J,Israel,Other Countries,Romania,12,,
2014,sf2,2014sf2,J,Italy,Other Countries,Austria,12,,
2014,sf2,2014sf2,J,Italy,Other Countries,Poland,10,,
2014,sf2,2014sf2,J,Lithuania,East Bloc,Austria,10,,
2014,sf2,2014sf2,J,Lithuania,East Bloc,Belarus,12,,
2014,sf2,2014sf2,J,Malta,Other Countries,Austria,10,,
2014,sf2,2014sf2,J,Malta,Other Countries,Romania,12,,
2014,sf2,2014sf2,J,Norway,Nordic Bloc,Finland,12,,
2014,sf2,2014sf2,J,Norway,Nordic Bloc,Romania,10,,
2014,sf2,2014sf2,J,Poland,East Bloc,Austria,10,,
2014,sf2,2014sf2,J,Poland,East Bloc,Switzerland,12,,
2014,sf2,2014sf2,J,Romania,Balkan Bloc,Austria,12,,
2014,sf2,2014sf2,J,Romania,Balkan Bloc,Switzerland,10,,
2014,sf2,2014sf2,J,Slovenia,Balkan Bloc,Austria,10,,
2014,sf2,2014sf2,J,Slovenia,Balkan Bloc,North Macedonia,12,,
2014,sf2,2014sf2,J,Switzerland,Western Bloc,Austria,12,,
2014,sf2,2014sf2,J,Switzerland,Western Bloc,North Macedonia,10,,
2014,sf2,2014sf2,J,United Kingdom,Western Bloc,Austria,12,,
2014,sf2,2014sf2,J,United Kingdom,Western Bloc,Lithuania,10,,
2015,f,2015f,J,Albania,Balkan Bloc,Greece,10,,
2015,f,2015f,J,Albania,Balkan Bloc,Italy,12,,
2015,f,2015f,J,Armenia,East Bloc,Georgia,10,,
2015,f,2015f,J,Armenia,East Bloc,Russia,12,,
2015,f,2015f,J,Australia,Other Countries,Russia,10,,
2015,f,2015f,J,Australia,Other Countries,Sweden,12,,
2015,f,2015f,J,Austria,Western Bloc,Australia,12,,
2015,f,2015f,J,Austria,Western Bloc,Italy,10,,
2015,f,2015f,J,Azerbaijan,East Bloc,Georgia,10,,
2015,f,2015f,J,Azerbaijan,East Bloc,Russia,12,,
2015,f,2015f,J,Belarus,East Bloc,Russia,12,,
2015,f,2015f,J,Belarus,East Bloc,Sweden,10,,
2015,f,2015f,J,Belgium,Western Bloc,Russia,10,,
2015,f,2015f,J,Belgium,Western Bloc,Sweden,12,,
2015,f,2015f,J,Cyprus,Balkan Bloc,Italy,12,,
2015,f,2015f,J,Cyprus,Balkan Bloc,Sweden,10,,
2015,f,2015f,J,Czech Republic,East Bloc,Azerbaijan,12,,
2015,f,2015f,J,Czech Republic,East Bloc,Sweden,10,,
2015,f,2015f,J,Denmark,Nordic Bloc,Russia,10,,
2015,f,2015f,J,Denmark,Nordic Bloc,Sweden,12,,
2015,f,2015f,J,Estonia,East Bloc,Russia,12,,
2015,f,2015f,J,Estonia,East Bloc,Sweden,10,,
2015,f,2015f,J,North Macedonia,Balkan Bloc,Albania,12,,
2015,f,2015f,J,North Macedonia,Balkan Bloc,Serbia,10,,
2015,f,2015f,J,Finland,Nordic Bloc,Estonia,10,,
2015,f,2015f,J,Finland,Nordic Bloc,Sweden,12,,
2015,f,2015f,J,France,Western Bloc,Belgium,12,,
2015,f,2015f,J,France,Western Bloc,Russia,10,,
2015,f,2015f,J,Georgia,East Bloc,Armenia,12,,
2015,f,2015f,J,Georgia,East Bloc,Azerbaijan,10,,
2015,f,2015f,J,Germany,Western Bloc,Russia,12,,
2015,f,2015f,J,Germany,Western Bloc,Sweden,10,,
2015,f,2015f,J,Greece,Balkan Bloc,Cyprus,10,,
2015,f,2015f,J,Greece,Balkan Bloc,Italy,12,,
2015,f,2015f,J,Hungary,Balkan Bloc,Belgium,12,,
2015,f,2015f,J,Hungary,Balkan Bloc,Sweden,10,,
2015,f,2015f,J,Iceland,Nordic Bloc,Norway,10,,
2015,f,2015f,J,Iceland,Nordic Bloc,Sweden,12,,
2015,f,2015f,J,Ireland,Western Bloc,Latvia,12,,
2015,f,2015f,J,Ireland,Western Bloc,Sweden,10,,
2015,f,2015f,J,Israel,Other Countries,Italy,12,,
2015,f,2015f,J,Israel,Other Countries,Sweden,10,,
2015,f,2015f,J,Italy,Other Countries,Russia,10,,
2015,f,2015f,J,Italy,Other Countries,Sweden,12,,
2015,f,2015f,J,Latvia,East Bloc,Russia,10,,
2015,f,2015f,J,Latvia,East Bloc,Sweden,12,,
2015,f,2015f,J,Lithuania,East Bloc,Latvia,12,,
2015,f,2015f,J,Lithuania,East Bloc,Sweden,10,,
2015,f,2015f,J,Malta,Other Countries,Italy,12,,
2015,f,2015f,J,Malta,Other Countries,Sweden,10,,
2015,f,2015f,J,Moldova,Balkan Bloc,Romania,12,,
2015,f,2015f,J,Moldova,Balkan Bloc,Russia,10,,
2015,f,2015f,J,Montenegro,Balkan Bloc,Albania,10,,
2015,f,2015f,J,Montenegro,Balkan Bloc,Serbia,12,,
2015,f,2015f,J,Norway,Nordic Bloc,Australia,10,,
2015,f,2015f,J,Norway,Nordic Bloc,Sweden,12,,
2015,f,2015f,J,Poland,East Bloc,Latvia,10,,
2015,f,2015f,J,Poland,East Bloc,Sweden,12,,
2015,f,2015f,J,Portugal,Iberian Bloc,Italy,12,,
2015,f,2015f,J,Portugal,Iberian Bloc,Russia,10,,
2015,f,2015f,J,Romania,Balkan Bloc,Italy,12,,
2015,f,2015f,J,Romania,Balkan Bloc,Russia,10,,
2015,f,2015f,J,Russia,East Bloc,Belgium,10,,
2015,f,2015f,J,Russia,East Bloc,Italy,12,,
2015,f,2015f,J,San Marino,Other Countries,Italy,10,,
2015,f,2015f,J,San Marino,Other Countries,Latvia,12,,
2015,f,2015f,J,Serbia,Other Countries,Montenegro,12,,
2015,f,2015f,J,Serbia,Other Countries,Russia,10,,
2015,f,2015f,J,Slovenia,Balkan Bloc,Montenegro,10,,
2015,f,2015f,J,Slovenia,Balkan Bloc,Sweden,12,,
2015,f,2015f,J,Spain,Iberian Bloc,Italy,12,,
2015,f,2015f,J,Spain,Iberian Bloc,Russia,10,,
2015,f,2015f,J,Sweden,Nordic Bloc,Australia,12,,
2015,f,2015f,J,Sweden,Nordic Bloc,Belgium,10,,
2015,f,2015f,J,Switzerland,Western Bloc,Norway,10,,
2015,f,2015f,J,Switzerland,Western Bloc,Sweden,12,,
2015,f,2015f,J,Netherlands,Western Bloc,Belgium,12,,
2015,f,2015f,J,Netherlands,Western Bloc,Sweden,10,,
2015,f,2015f,J,United Kingdom,Western Bloc,Australia,10,,
2015,f,2015f,J,United Kingdom,Western Bloc,Sweden,12,,
2015,sf1,2015sf1,J,Albania,Balkan Bloc,Greece,12,,
2015,sf1,2015sf1,J,Albania,Balkan Bloc,North Macedonia,10,,
2015,sf1,2015sf1,J,Armenia,East Bloc,Georgia,12,,
2015,sf1,2015sf1,J,Armenia,East Bloc,Russia,10,,
2015,sf1,2015sf1,J,Australia,Other Countries,Russia,10,,
2015,sf1,2015sf1,J,Australia,Other Countries,Serbia,12,,
2015,sf1,2015sf1,J,Austria,Western Bloc,Estonia,10,,
2015,sf1,2015sf1,J,Austria,Western Bloc,Russia,12,,
2015,sf1,2015sf1,J,Belarus,East Bloc,Georgia,10,,
2015,sf1,2015sf1,J,Belarus,East Bloc,Russia,12,,
2015,sf1,2015sf1,J,Belgium,Western Bloc,Albania,10,,
2015,sf1,2015sf1,J,Belgium,Western Bloc,Armenia,12,,
2015,sf1,2015sf1,J,Denmark,Nordic Bloc,Belgium,12,,
2015,sf1,2015sf1,J,Denmark,Nordic Bloc,Russia,10,,
2015,sf1,2015sf1,J,Estonia,East Bloc,Belgium,10,,
2015,sf1,2015sf1,J,Estonia,East Bloc,Hungary,12,,
2015,sf1,2015sf1,J,Finland,Nordic Bloc,Belgium,12,,
2015,sf1,2015sf1,J,Finland,Nordic Bloc,Russia,10,,
2015,sf1,2015sf1,J,France,Western Bloc,Belgium,12,,
2015,sf1,2015sf1,J,France,Western Bloc,Russia,10,,
2015,sf1,2015sf1,J,Georgia,East Bloc,Belarus,12,,
2015,sf1,2015sf1,J,Georgia,East Bloc,Moldova,10,,
2015,sf1,2015sf1,J,Greece,Balkan Bloc,Albania,10,,
2015,sf1,2015sf1,J,Greece,Balkan Bloc,Russia,12,,
2015,sf1,2015sf1,J,Hungary,Balkan Bloc,Belgium,10,,
2015,sf1,2015sf1,J,Hungary,Balkan Bloc,Russia,12,,
2015,sf1,2015sf1,J,North Macedonia,Balkan Bloc,Albania,10,,
2015,sf1,2015sf1,J,North Macedonia,Balkan Bloc,Serbia,12,,
2015,sf1,2015sf1,J,Moldova,Balkan Bloc,Georgia,10,,
2015,sf1,2015sf1,J,Moldova,Balkan Bloc,Romania,12,,
2015,sf1,2015sf1,J,Romania,Balkan Bloc,Hungary,10,,
2015,sf1,2015sf1,J,Romania,Balkan Bloc,Russia,12,,
2015,sf1,2015sf1,J,Russia,East Bloc,Armenia,12,,
2015,sf1,2015sf1,J,Russia,East Bloc,Estonia,10,,
2015,sf1,2015sf1,J,Serbia,Other Countries,North Macedonia,12,,
2015,sf1,2015sf1,J,Serbia,Other Countries,Russia,10,,
2015,sf1,2015sf1,J,Spain,Iberian Bloc,Belgium,10,,
2015,sf1,2015sf1,J,Spain,Iberian Bloc,Estonia,12,,
2015,sf1,2015sf1,J,Netherlands,Western Bloc,Belgium,12,,
2015,sf1,2015sf1,J,Netherlands,Western Bloc,Russia,10,,
2015,sf2,2015sf2,J,Australia,Other Countries,Latvia,10,,
2015,sf2,2015sf2,J,Australia,Other Countries,Sweden,12,,
2015,sf2,2015sf2,J,Azerbaijan,East Bloc,Montenegro,10,,
2015,sf2,2015sf2,J,Azerbaijan,East Bloc,Slovenia,12,,
2015,sf2,2015sf2,J,Cyprus,Balkan Bloc,Israel,10,,
2015,sf2,2015sf2,J,Cyprus,Balkan Bloc,Sweden,12,,
2015,sf2,2015sf2,J,Czech Republic,East Bloc,Azerbaijan,10,,
2015,sf2,2015sf2,J,Czech Republic,East Bloc,Sweden,12,,
2015,sf2,2015sf2,J,Germany,Western Bloc,Latvia,10,,
2015,sf2,2015sf2,J,Germany,Western Bloc,Sweden,12,,
2015,sf2,2015sf2,J,Iceland,Nordic Bloc,Norway,10,,
2015,sf2,2015sf2,J,Iceland,Nordic Bloc,Sweden,12,,
2015,sf2,2015sf2,J,Ireland,Western Bloc,Latvia,12,,
2015,sf2,2015sf2,J,Ireland,Western Bloc,Sweden,10,,
2015,sf2,2015sf2,J,Israel,Other Countries,Malta,10,,
2015,sf2,2015sf2,J,Israel,Other Countries,Sweden,12,,
2015,sf2,2015sf2,J,Italy,Other Countries,Israel,12,,
2015,sf2,2015sf2,J,Italy,Other Countries,Sweden,10,,
2015,sf2,2015sf2,J,Latvia,East Bloc,Lithuania,10,,
2015,sf2,2015sf2,J,Latvia,East Bloc,Sweden,12,,
2015,sf2,2015sf2,J,Lithuania,East Bloc,Latvia,12,,
2015,sf2,2015sf2,J,Lithuania,East Bloc,Sweden,10,,
2015,sf2,2015sf2,J,Malta,Other Countries,Israel,10,,
2015,sf2,2015sf2,J,Malta,Other Countries,Sweden,12,,
2015,sf2,2015sf2,J,Montenegro,Balkan Bloc,Malta,10,,
2015,sf2,2015sf2,J,Montenegro,Balkan Bloc,Slovenia,12,,
2015,sf2,2015sf2,J,Norway,Nordic Bloc,Lithuania,10,,
2015,sf2,2015sf2,J,Norway,Nordic Bloc,Sweden,12,,
2015,sf2,2015sf2,J,Poland,East Bloc,Israel,10,,
2015,sf2,2015sf2,J,Poland,East Bloc,Sweden,12,,
2015,sf2,2015sf2,J,Portugal,Iberian Bloc,Israel,10,,
2015,sf2,2015sf2,J,Portugal,Iberian Bloc,Sweden,12,,
2015,sf2,2015sf2,J,San Marino,Other Countries,Latvia,10,,
2015,sf2,2015sf2,J,San Marino,Other Countries,Sweden,12,,
2015,sf2,2015sf2,J,Slovenia,Balkan Bloc,Montenegro,10,,
2015,sf2,2015sf2,J,Slovenia,Balkan Bloc,Sweden,12,,
2015,sf2,2015sf2,J,Sweden,Nordic Bloc,Israel,10,,
2015,sf2,2015sf2,J,Sweden,Nordic Bloc,Norway,12,,
